date,timestamp,stress_level,source,derived_timestamp
2025-12-17,2025-12-16T23:00:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:03:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:06:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:09:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:12:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:15:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:18:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:21:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:24:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:27:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:30:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:33:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:36:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:39:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:42:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:45:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:48:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:51:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:54:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-16T23:57:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:00:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:03:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:06:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:09:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:12:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:15:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:18:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:21:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:24:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:27:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:30:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:33:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:36:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:39:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:42:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:45:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:48:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:51:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:54:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T00:57:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:00:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:03:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:06:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:09:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:12:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:15:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:18:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:21:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:24:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:27:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:30:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:33:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:36:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:39:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:42:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:45:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:48:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:51:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:54:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T01:57:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:00:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:03:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:06:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:09:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:12:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:15:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:18:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:21:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:24:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:27:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:30:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:33:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:36:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:39:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:42:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:45:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:48:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:51:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:54:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T02:57:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:00:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:03:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:06:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:09:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:12:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:15:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:18:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:21:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:24:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:27:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:30:00+00:00,-1,stressValuesArray,False
2025-12-17,2025-12-17T03:33:00+00:00,-1,stressValuesArray,False
