date,timestamp,stress_level,source,derived_timestamp
2025-12-28,2025-12-27T23:00:00+00:00,37,stressValuesArray,False
2025-12-28,2025-12-27T23:03:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:06:00+00:00,43,stressValuesArray,False
2025-12-28,2025-12-27T23:09:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:12:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:15:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:18:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:21:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:24:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:27:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:30:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:33:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:36:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:39:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:42:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:45:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:48:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:51:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:54:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-27T23:57:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:00:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:03:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:06:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:09:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:12:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:15:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:18:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:21:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:24:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:27:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:30:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:33:00+00:00,-1,stressValuesArray,False
2025-12-28,2025-12-28T00:36:00+00:00,-1,stressValuesArray,False
