date,timestamp,stress_level,source,derived_timestamp
2025-12-22,2025-12-21T23:00:00+00:00,5,stressValuesArray,False
2025-12-22,2025-12-21T23:03:00+00:00,14,stressValuesArray,False
2025-12-22,2025-12-21T23:06:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-21T23:09:00+00:00,5,stressValuesArray,False
2025-12-22,2025-12-21T23:12:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-21T23:15:00+00:00,7,stressValuesArray,False
2025-12-22,2025-12-21T23:18:00+00:00,15,stressValuesArray,False
2025-12-22,2025-12-21T23:21:00+00:00,9,stressValuesArray,False
2025-12-22,2025-12-21T23:24:00+00:00,22,stressValuesArray,False
2025-12-22,2025-12-21T23:27:00+00:00,23,stressValuesArray,False
2025-12-22,2025-12-21T23:30:00+00:00,23,stressValuesArray,False
2025-12-22,2025-12-21T23:33:00+00:00,22,stressValuesArray,False
2025-12-22,2025-12-21T23:36:00+00:00,22,stressValuesArray,False
2025-12-22,2025-12-21T23:39:00+00:00,20,stressValuesArray,False
2025-12-22,2025-12-21T23:42:00+00:00,17,stressValuesArray,False
2025-12-22,2025-12-21T23:45:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-21T23:48:00+00:00,12,stressValuesArray,False
2025-12-22,2025-12-21T23:51:00+00:00,25,stressValuesArray,False
2025-12-22,2025-12-21T23:54:00+00:00,22,stressValuesArray,False
2025-12-22,2025-12-21T23:57:00+00:00,21,stressValuesArray,False
2025-12-22,2025-12-22T00:00:00+00:00,22,stressValuesArray,False
2025-12-22,2025-12-22T00:03:00+00:00,21,stressValuesArray,False
2025-12-22,2025-12-22T00:06:00+00:00,17,stressValuesArray,False
2025-12-22,2025-12-22T00:09:00+00:00,16,stressValuesArray,False
2025-12-22,2025-12-22T00:12:00+00:00,15,stressValuesArray,False
2025-12-22,2025-12-22T00:15:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T00:18:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T00:21:00+00:00,14,stressValuesArray,False
2025-12-22,2025-12-22T00:24:00+00:00,17,stressValuesArray,False
2025-12-22,2025-12-22T00:27:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T00:30:00+00:00,3,stressValuesArray,False
2025-12-22,2025-12-22T00:33:00+00:00,3,stressValuesArray,False
2025-12-22,2025-12-22T00:36:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-22T00:39:00+00:00,6,stressValuesArray,False
2025-12-22,2025-12-22T00:42:00+00:00,15,stressValuesArray,False
2025-12-22,2025-12-22T00:45:00+00:00,6,stressValuesArray,False
2025-12-22,2025-12-22T00:48:00+00:00,13,stressValuesArray,False
2025-12-22,2025-12-22T00:51:00+00:00,8,stressValuesArray,False
2025-12-22,2025-12-22T00:54:00+00:00,12,stressValuesArray,False
2025-12-22,2025-12-22T00:57:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T01:00:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T01:03:00+00:00,7,stressValuesArray,False
2025-12-22,2025-12-22T01:06:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-22T01:09:00+00:00,9,stressValuesArray,False
2025-12-22,2025-12-22T01:12:00+00:00,11,stressValuesArray,False
2025-12-22,2025-12-22T01:15:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-22T01:18:00+00:00,15,stressValuesArray,False
2025-12-22,2025-12-22T01:21:00+00:00,10,stressValuesArray,False
2025-12-22,2025-12-22T01:24:00+00:00,16,stressValuesArray,False
2025-12-22,2025-12-22T01:27:00+00:00,14,stressValuesArray,False
2025-12-22,2025-12-22T01:30:00+00:00,15,stressValuesArray,False
2025-12-22,2025-12-22T01:33:00+00:00,11,stressValuesArray,False
